,Unnamed: 0,Seat,State,Name,LQ Score,Year,Party
524,524,23,FLORIDA,Hastings A.,95,2011,D
525,525,14,FLORIDA,Mack,10,2011,R
526,526,7,FLORIDA,Mica,0,2011,R
527,527,1,FLORIDA,Miller J.,0,2011,R
528,528,5,FLORIDA,Nugent,0,2011,R
529,529,15,FLORIDA,Posey,0,2011,R
530,530,25,FLORIDA,Rivera,15,2011,R
531,531,16,FLORIDA,Rooney,0,2011,R
532,532,18,FLORIDA,RosLehtinen,25,2011,R
533,533,12,FLORIDA,Ross D.,0,2011,R
534,534,2,FLORIDA,Southerland,0,2011,R
535,535,6,FLORIDA,Stearns,0,2011,R
536,536,20,FLORIDA,Wasserman Schultz,80,2011,D
537,537,8,FLORIDA,Webster,10,2011,R
538,538,22,FLORIDA,West A.,5,2011,R
539,539,17,FLORIDA,Wilson F.,90,2011,D
540,540,10,FLORIDA,Young C.W.,0,2011,R
541,541,12,GEORGIA,Barrow,50,2011,D
542,542,2,GEORGIA,Bishop S.,55,2011,D
543,543,10,GEORGIA,Broun,5,2011,R
544,544,11,GEORGIA,Gingrey,0,2011,R
545,545,9,GEORGIA,Graves T.,5,2011,R
546,546,4,GEORGIA,Johnson H.,90,2011,D
547,547,1,GEORGIA,Kingston,5,2011,R
548,548,5,GEORGIA,Lewis John,100,2011,D
549,549,6,GEORGIA,Price T.,0,2011,R
550,550,8,GEORGIA,Scott A.,0,2011,R
551,551,13,GEORGIA,Scott D.,75,2011,D
552,552,3,GEORGIA,Westmoreland L.,0,2011,R
553,553,7,GEORGIA,Woodall,5,2011,R
554,554,1,HAWAII,Hanabusa,85,2011,D
555,555,2,HAWAII,Hirono,95,2011,D
556,556,1,IDAHO,Labrador,15,2011,R
557,557,2,IDAHO,Simpson,15,2011,R
558,558,13,ILLINOIS,Biggert,25,2011,R
559,559,12,ILLINOIS,Costello,80,2011,D
560,560,7,ILLINOIS,Davis D.,95,2011,D
561,561,10,ILLINOIS,Dold,25,2011,R
562,562,4,ILLINOIS,Gutierrez,85,2011,D
563,563,14,ILLINOIS,Hultgren,15,2011,R
564,564,2,ILLINOIS,Jackson J.,100,2011,D
565,565,15,ILLINOIS,Johnson Timothy,40,2011,R
566,566,11,ILLINOIS,Kinzinger,15,2011,R
567,567,3,ILLINOIS,Lipinski,65,2011,D
568,568,16,ILLINOIS,Manzullo,10,2011,R
569,569,5,ILLINOIS,Quigley,85,2011,D
570,570,6,ILLINOIS,Roskam,10,2011,R
571,571,1,ILLINOIS,Rush,85,2011,D
572,572,9,ILLINOIS,Schakowsky,100,2011,D
573,573,17,ILLINOIS,Schilling,30,2011,R
574,574,18,ILLINOIS,Schock,10,2011,R
575,575,19,ILLINOIS,Shimkus,5,2011,R
576,576,8,ILLINOIS,Walsh,5,2011,R
577,577,8,INDIANA,Bucshon,5,2011,R
578,578,5,INDIANA,Burton,0,2011,R
579,579,7,INDIANA,Carson,95,2011,D
580,580,2,INDIANA,Donnelly,55,2011,D
581,581,6,INDIANA,Pence,0,2011,R
582,582,4,INDIANA,Rokita,0,2011,R
583,583,3,INDIANA,Stutzman,0,2011,R
584,584,1,INDIANA,Visclosky,90,2011,D
585,585,9,INDIANA,Young T.,0,2011,R
586,586,3,IOWA,Boswell,75,2011,D
587,587,1,IOWA,Braley,80,2011,D
588,588,5,IOWA,King S.,0,2011,R
589,589,4,IOWA,Latham,10,2011,R
590,590,2,IOWA,Loebsack,85,2011,D
591,591,1,KANSAS,Huelskamp,0,2011,R
592,592,2,KANSAS,Jenkins,0,2011,R
593,593,4,KANSAS,Pompeo,0,2011,R
594,594,3,KANSAS,Yoder,0,2011,R
595,595,6,KENTUCKY,Chandler,60,2011,D
596,596,4,KENTUCKY,Davis G.,5,2011,R
597,597,2,KENTUCKY,Guthrie,5,2011,R
598,598,5,KENTUCKY,Rogers H.,5,2011,R
599,599,1,KENTUCKY,Whitfi eld,5,2011,R
600,600,3,KENTUCKY,Yarmuth,90,2011,D
601,601,5,LOUISIANA,Alexander R.,5,2011,R
602,602,7,LOUISIANA,Boustany,0,2011,R
603,603,6,LOUISIANA,Cassidy,0,2011,R
604,604,4,LOUISIANA,Fleming,0,2011,R
605,605,3,LOUISIANA,Landry J.,5,2011,R
606,606,2,LOUISIANA,Richmond,90,2011,D
607,607,1,LOUISIANA,Scalise,0,2011,R
608,608,2,MAINE,Michaud,95,2011,D
609,609,1,MAINE,Pingree,90,2011,D
610,610,6,MARYLAND,Bartlett,15,2011,R
611,611,7,MARYLAND,Cummings,95,2011,D
612,612,4,MARYLAND,Edwards,100,2011,D
613,613,1,MARYLAND,Harris,10,2011,R
614,614,5,MARYLAND,Hoyer,75,2011,D
615,615,2,MARYLAND,Ruppersberger,80,2011,D
616,616,3,MARYLAND,Sarbanes,95,2011,D
617,617,8,MARYLAND,Van Hollen,80,2011,D
618,618,8,MASSACHUSETTS,Capuano,100,2011,D
619,619,4,MASSACHUSETTS,Frank B.,95,2011,D
620,620,10,MASSACHUSETTS,Keating,85,2011,D
621,621,9,MASSACHUSETTS,Lynch,80,2011,D
622,622,7,MASSACHUSETTS,Markey,100,2011,D
623,623,3,MASSACHUSETTS,McGovern,100,2011,D
624,624,2,MASSACHUSETTS,Neal,85,2011,D
625,625,1,MASSACHUSETTS,Olver,85,2011,D
626,626,6,MASSACHUSETTS,Tierney,95,2011,D
627,627,5,MASSACHUSETTS,Tsongas,90,2011,D
628,628,3,MICHIGAN,Amash,20,2011,R
629,629,1,MICHIGAN,Benishek,0,2011,R
630,630,4,MICHIGAN,Camp,5,2011,R
631,631,13,MICHIGAN,Clarke,100,2011,D
632,632,14,MICHIGAN,Conyers,100,2011,D
633,633,15,MICHIGAN,Dingell,85,2011,D
634,634,2,MICHIGAN,Huizenga,0,2011,R
635,635,5,MICHIGAN,Kildee,90,2011,D
636,636,12,MICHIGAN,Levin S.,80,2011,D
637,637,11,MICHIGAN,McCotter,15,2011,R
638,638,10,MICHIGAN,Miller C.,10,2011,R
639,639,9,MICHIGAN,Peters,75,2011,D
640,640,8,MICHIGAN,Rogers Mike,5,2011,R
641,641,6,MICHIGAN,Upton,5,2011,R
642,642,7,MICHIGAN,Walberg,5,2011,R
643,643,6,MINNESOTA,Bachmann,0,2011,R
644,644,8,MINNESOTA,Cravaack,10,2011,R
645,645,5,MINNESOTA,Ellison,95,2011,D
646,646,2,MINNESOTA,Kline J.,5,2011,R
647,647,4,MINNESOTA,McCollum,80,2011,D
648,648,3,MINNESOTA,Paulsen,0,2011,R
649,649,7,MINNESOTA,Peterson,50,2011,D
650,650,1,MINNESOTA,Walz,85,2011,D
651,651,3,MISSISSIPPI,Harper,5,2011,R
652,652,1,MISSISSIPPI,Nunnelee,0,2011,R
653,653,4,MISSISSIPPI,Palazzo,0,2011,R
654,654,2,MISSISSIPPI,Thompson B.,90,2011,D
655,655,2,MISSOURI,Akin,0,2011,R
656,656,3,MISSOURI,Carnahan,80,2011,D
657,657,1,MISSOURI,Clay,95,2011,D
658,658,5,MISSOURI,Cleaver,95,2011,D
659,659,8,MISSOURI,Emerson,25,2011,R
660,660,6,MISSOURI,Graves S.,20,2011,R
661,661,4,MISSOURI,Hartzler,5,2011,R
662,662,7,MISSOURI,Long,0,2011,R
663,663,9,MISSOURI,Luetkemeyer,0,2011,R
664,664,1,MONTANA,Rehberg,25,2011,R
665,665,1,NEBRASKA,Fortenberry,15,2011,R
666,666,3,NEBRASKA,Smith Adrian,0,2011,R
667,667,2,NEBRASKA,Terry,5,2011,R
668,668,1,NEVADA,Berkley,80,2011,D
669,669,3,NEVADA,Heck,15,2011,R
670,670,2,NEW HAMPSHIRE,Bass C.,15,2011,R
671,671,1,NEW HAMPSHIRE,Guinta,0,2011,R
672,672,1,NEW JERSEY,Andrews,85,2011,D
673,673,11,NEW JERSEY,Frelinghuysen,15,2011,R
674,674,5,NEW JERSEY,Garrett,0,2011,R
675,675,12,NEW JERSEY,Holt,100,2011,D
676,676,7,NEW JERSEY,Lance,20,2011,R
677,677,2,NEW JERSEY,LoBiondo,35,2011,R
678,678,6,NEW JERSEY,Pallone,100,2011,D
679,679,8,NEW JERSEY,Pascrell,75,2011,D
680,680,10,NEW JERSEY,Payne,95,2011,D
681,681,9,NEW JERSEY,Rothman,75,2011,D
682,682,3,NEW JERSEY,Runyan,20,2011,R
683,683,13,NEW JERSEY,Sires,80,2011,D
684,684,4,NEW JERSEY,Smith C.,30,2011,R
685,685,1,NEW MEXICO,Heinrich,85,2011,D
686,686,3,NEW MEXICO,Lujan,90,2011,D
687,687,2,NEW MEXICO,Pearce,5,2011,R
688,688,5,NEW YORK,Ackerman,75,2011,D
689,689,1,NEW YORK,Bishop T.,85,2011,D
690,690,25,NEW YORK,Buerkle,0,2011,R
691,691,11,NEW YORK,Clarke,100,2011,D
692,692,7,NEW YORK,Crowley,80,2011,D
693,693,17,NEW YORK,Engel,90,2011,D
694,694,20,NEW YORK,Gibson C.,30,2011,R
695,695,13,NEW YORK,Grimm,25,2011,R
696,696,24,NEW YORK,Hanna,25,2011,R
697,697,19,NEW YORK,Hayworth,10,2011,R
698,698,27,NEW YORK,Higgins,80,2011,D
699,699,22,NEW YORK,Hinchey,80,2011,D
700,700,26,NEW YORK,Hochul,30,2011,D
701,701,2,NEW YORK,Israel,85,2011,D
702,702,3,NEW YORK,King P.,25,2011,R
703,703,18,NEW YORK,Lowey,80,2011,D
704,704,14,NEW YORK,Maloney,85,2011,D
705,705,4,NEW YORK,McCarthy C.,65,2011,D
706,706,6,NEW YORK,Meeks G.,75,2011,D
707,707,8,NEW YORK,Nadler,100,2011,D
708,708,23,NEW YORK,Owens,70,2011,D
709,709,15,NEW YORK,Rangel,90,2011,D
710,710,29,NEW YORK,Reed T.,5,2011,R
711,711,16,NEW YORK,Serrano,100,2011,D
712,712,28,NEW YORK,Slaughter,95,2011,D
713,713,21,NEW YORK,Tonko,100,2011,D
714,714,10,NEW YORK,Towns,100,2011,D
715,715,12,NEW YORK,Velazquez,95,2011,D
716,716,1,NORTH CAROLINA,Butterfi eld,85,2011,D
717,717,6,NORTH CAROLINA,Coble,10,2011,R
718,718,2,NORTH CAROLINA,Ellmers,5,2011,R
719,719,5,NORTH CAROLINA,Foxx,5,2011,R
720,720,3,NORTH CAROLINA,Jones,40,2011,R
721,721,8,NORTH CAROLINA,Kissell,60,2011,D
722,722,10,NORTH CAROLINA,McHenry,5,2011,R
723,723,7,NORTH CAROLINA,McIntyre,40,2011,D
724,724,13,NORTH CAROLINA,Miller B.,85,2011,D
725,725,9,NORTH CAROLINA,Myrick,5,2011,R
726,726,4,NORTH CAROLINA,Price D.,85,2011,D
727,727,11,NORTH CAROLINA,Shuler,60,2011,D
728,728,12,NORTH CAROLINA,Watt,100,2011,D
729,729,1,NORTH DAKOTA,Berg,0,2011,R
730,730,7,OHIO,Austria,5,2011,R
731,731,1,OHIO,Chabot,0,2011,R
732,732,11,OHIO,Fudge,95,2011,D
733,733,18,OHIO,Gibbs B.,0,2011,R
734,734,6,OHIO,Johnson B.,5,2011,R
735,735,4,OHIO,Jordan,0,2011,R
736,736,9,OHIO,Kaptur,90,2011,D
737,737,10,OHIO,Kucinich,100,2011,D
738,738,14,OHIO,LaTourette,30,2011,R
739,739,5,OHIO,Latta,0,2011,R
740,740,16,OHIO,Renacci,0,2011,R
741,741,17,OHIO,Ryan T.,90,2011,D
742,742,2,OHIO,Schmidt,5,2011,R
743,743,15,OHIO,Stivers,10,2011,R
744,744,13,OHIO,Sutton,90,2011,D
745,745,12,OHIO,Tiberi,10,2011,R
746,746,3,OHIO,Turner,10,2011,R
747,747,2,OKLAHOMA,Boren,30,2011,D
748,748,4,OKLAHOMA,Cole,0,2011,R
749,749,5,OKLAHOMA,Lankford,0,2011,R
750,750,3,OKLAHOMA,Lucas,0,2011,R
751,751,1,OKLAHOMA,Sullivan,0,2011,R
752,752,3,OREGON,Blumenauer,85,2011,D
753,753,4,OREGON,DeFazio,90,2011,D
754,754,5,OREGON,Schrader,70,2011,D
755,755,2,OREGON,Walden,10,2011,R
756,756,1,OREGON,Wu,75,2011,D
757,757,4,PENNSYLVANIA,Altmire,65,2011,D
758,758,11,PENNSYLVANIA,Barletta,15,2011,R
759,759,1,PENNSYLVANIA,Brady R.,90,2011,D
760,760,12,PENNSYLVANIA,Critz,80,2011,D
761,761,15,PENNSYLVANIA,Dent,10,2011,R
762,762,14,PENNSYLVANIA,Doyle,95,2011,D
763,763,2,PENNSYLVANIA,Fattah,90,2011,D
764,764,8,PENNSYLVANIA,Fitzpatrick,20,2011,R
765,765,6,PENNSYLVANIA,Gerlach,15,2011,R
766,766,17,PENNSYLVANIA,Holden,70,2011,D
767,767,3,PENNSYLVANIA,Kelly,10,2011,R
768,768,10,PENNSYLVANIA,Marino,5,2011,R
769,769,7,PENNSYLVANIA,Meehan,15,2011,R
770,770,18,PENNSYLVANIA,Murphy T.,15,2011,R
771,771,16,PENNSYLVANIA,Pitts,0,2011,R
772,772,19,PENNSYLVANIA,Platts,5,2011,R
773,773,13,PENNSYLVANIA,Schwartz,75,2011,D
774,774,9,PENNSYLVANIA,Shuster,10,2011,R
775,775,5,PENNSYLVANIA,Thompson G.,5,2011,R
776,776,1,RHODE ISLAND,Cicilline,100,2011,D
777,777,2,RHODE ISLAND,Langevin,80,2011,D
778,778,6,SOUTH CAROLINA,Clyburn,90,2011,D
779,779,3,SOUTH CAROLINA,Duncan,5,2011,R
780,780,4,SOUTH CAROLINA,Gowdy,5,2011,R
781,781,5,SOUTH CAROLINA,Mulvaney,5,2011,R
782,782,1,SOUTH CAROLINA,Scott T.,0,2011,R
783,783,2,SOUTH CAROLINA,Wilson J.,5,2011,R
784,784,1,SOUTH DAKOTA,Noem,0,2011,R
785,785,6,TENNESSEE,Black D.,5,2011,R
786,786,7,TENNESSEE,Blackburn M.,0,2011,R
787,787,9,TENNESSEE,Cohen,95,2011,D
788,788,5,TENNESSEE,Cooper,60,2011,D
789,789,4,TENNESSEE,DesJarlais,0,2011,R
790,790,2,TENNESSEE,Duncan,20,2011,R
791,791,8,TENNESSEE,Fincher,0,2011,R
792,792,3,TENNESSEE,Fleischmann,0,2011,R
793,793,1,TENNESSEE,Roe,10,2011,R
794,794,6,TEXAS,Barton,5,2011,R
795,795,8,TEXAS,Brady K.,0,2011,R
796,796,26,TEXAS,Burgess,5,2011,R
797,797,23,TEXAS,Canseco,0,2011,R
798,798,31,TEXAS,Carter,0,2011,R
799,799,11,TEXAS,Conaway,0,2011,R
800,800,28,TEXAS,Cuellar,50,2011,D
801,801,7,TEXAS,Culberson,5,2011,R
802,802,25,TEXAS,Doggett,90,2011,D
803,803,27,TEXAS,Farenthold,10,2011,R
804,804,17,TEXAS,Flores,0,2011,R
805,805,1,TEXAS,Gohmert,5,2011,R
806,806,20,TEXAS,Gonzalez,75,2011,D
807,807,12,TEXAS,Granger ,0,2011,TBD
808,808,9,TEXAS,Green A.,85,2011,D
809,809,29,TEXAS,Green G.,85,2011,D
810,810,4,TEXAS,Hall R.,0,2011,R
811,811,5,TEXAS,Hensarling,0,2011,R
812,812,15,TEXAS,Hinojosa,70,2011,D
813,813,18,TEXAS,Jackson Lee,90,2011,D
814,814,3,TEXAS,Johnson S.,0,2011,R
815,815,30,TEXAS,Johnson E.,95,2011,D
816,816,24,TEXAS,Marchant,10,2011,R
817,817,10,TEXAS,McCaul,0,2011,R
818,818,19,TEXAS,Neugebauer ,0,2011,TBD
819,819,22,TEXAS,Olson,0,2011,R
820,820,14,TEXAS,Paul Ron,25,2011,R
821,821,2,TEXAS,Poe,0,2011,R
822,822,16,TEXAS,Reyes,70,2011,D
823,823,32,TEXAS,Sessions P.,0,2011,R
824,824,21,TEXAS,Smith Lamar ,0,2011,TBD
825,825,13,TEXAS,Thornberry,0,2011,R
826,826,1,UTAH,Bishop R.,20,2011,R
827,827,3,UTAH,Chaffetz,10,2011,R
828,828,2,UTAH,Matheson,50,2011,D
829,829,1,VERMONT,Welch,100,2011,D
830,830,7,VIRGINIA,Cantor,0,2011,R
831,831,11,VIRGINIA,Connolly,80,2011,D
832,832,4,VIRGINIA,Forbes,5,2011,R
833,833,6,VIRGINIA,Goodlatte,0,2011,R
834,834,9,VIRGINIA,Griffi th,20,2011,R
835,835,5,VIRGINIA,Hurt,5,2011,R
836,836,8,VIRGINIA,Moran James,90,2011,D
837,837,2,VIRGINIA,Rigell,10,2011,R
838,838,3,VIRGINIA,Scott R.,80,2011,D
839,839,1,VIRGINIA,Wittman,5,2011,R
840,840,10,VIRGINIA,Wolf,5,2011,R
841,841,6,WASHINGTON,Dicks,80,2011,D
842,842,4,WASHINGTON,Hastings D.,0,2011,R
843,843,3,WASHINGTON,Herrera Beutler,10,2011,R
844,844,1,WASHINGTON,Inslee,80,2011,D
845,845,2,WASHINGTON,Larsen R.,85,2011,D
846,846,7,WASHINGTON,McDermott,95,2011,D
847,847,5,WASHINGTON,McMorris Rodgers,0,2011,R
848,848,8,WASHINGTON,Reichert,25,2011,R
849,849,9,WASHINGTON,Smith Adam,75,2011,D
850,850,2,WEST VIRGINIA,Capito,15,2011,R
851,851,1,WEST VIRGINIA,McKinley,25,2011,R
852,852,3,WEST VIRGINIA,Rahall,65,2011,D
853,853,2,WISCONSIN,Baldwin,95,2011,D
854,854,7,WISCONSIN,Duffy,5,2011,R
855,855,3,WISCONSIN,Kind,75,2011,D
856,856,4,WISCONSIN,Moore,95,2011,D
857,857,6,WISCONSIN,Petri,15,2011,R
858,858,8,WISCONSIN,Ribble,0,2011,R
859,859,1,WISCONSIN,Ryan P.,15,2011,R
860,860,5,WISCONSIN,Sensenbrenner,5,2011,R
861,861,1,WYOMING,Lummis,0,2011,R
862,862,4,ALABAMA,Aderholt,0,2012,R
863,863,6,ALABAMA,Bachus S.,0,2012,R
864,864,1,ALABAMA,Bonner,0,2012,R
865,865,5,ALABAMA,Brooks M.,10,2012,R
866,866,2,ALABAMA,Roby,0,2012,R
867,867,3,ALABAMA,Rogers Mike D.,0,2012,R
868,868,7,ALABAMA,Sewell,70,2012,D
869,869,1,ALASKA,Young D.,0,2012,R
870,870,6,ARIZONA,Flake,20,2012,R
871,871,2,ARIZONA,Franks,15,2012,R
872,872,1,ARIZONA,Gosar,20,2012,R
873,873,7,ARIZONA,Grijalva,100,2012,D
874,874,4,ARIZONA,Pastor,90,2012,D
875,875,3,ARIZONA,Quayle,10,2012,R
876,876,5,ARIZONA,Schweikert,20,2012,R
877,877,1,ARKANSAS,Crawford,0,2012,R
878,878,2,ARKANSAS,Griffi n,0,2012,R
879,879,4,ARKANSAS,Ross M.,30,2012,D
880,880,3,ARKANSAS,Womack,0,2012,R
881,881,43,CALIFORNIA,Baca,65,2012,D
882,882,33,CALIFORNIA,Bass,100,2012,D
883,883,31,CALIFORNIA,Becerra,100,2012,D
884,884,28,CALIFORNIA,Berman,75,2012,D
885,885,50,CALIFORNIA,Bilbray,10,2012,R
886,886,45,CALIFORNIA,Bono Mack,0,2012,R
887,887,44,CALIFORNIA,Calvert,0,2012,R
888,888,48,CALIFORNIA,Campbell,25,2012,R
889,889,23,CALIFORNIA,Capps,95,2012,D
890,890,18,CALIFORNIA,Cardoza,30,2012,D
891,891,32,CALIFORNIA,Chu,95,2012,D
892,892,20,CALIFORNIA,Costa,40,2012,D
893,893,53,CALIFORNIA,Davis S.,85,2012,D
894,894,19,CALIFORNIA,Denham,5,2012,R
895,895,26,CALIFORNIA,Dreier,0,2012,R
896,896,14,CALIFORNIA,Eshoo,95,2012,D
897,897,17,CALIFORNIA,Farr,95,2012,D
898,898,24,CALIFORNIA,Gallegly,0,2012,R
899,899,10,CALIFORNIA,Garamendi,65,2012,D
900,900,36,CALIFORNIA,Hahn,95,2012,D
901,901,2,CALIFORNIA,Herger,0,2012,R
902,902,15,CALIFORNIA,Honda,100,2012,D
903,903,52,CALIFORNIA,Hunter,0,2012,R
904,904,49,CALIFORNIA,Issa,0,2012,R
905,905,9,CALIFORNIA,Lee B.,95,2012,D
906,906,41,CALIFORNIA,Lewis Jerry,0,2012,R
907,907,16,CALIFORNIA,Lofgren,100,2012,D
908,908,3,CALIFORNIA,Lungren,0,2012,R
909,909,5,CALIFORNIA,Matsui,95,2012,D
910,910,22,CALIFORNIA,McCarthy K.,0,2012,R
911,911,4,CALIFORNIA,McClintock,45,2012,R
912,912,25,CALIFORNIA,McKeon,0,2012,R
913,913,11,CALIFORNIA,McNerney,75,2012,D
914,914,7,CALIFORNIA,Miller George,85,2012,D
915,915,42,CALIFORNIA,Miller Gary,0,2012,R
916,916,38,CALIFORNIA,Napolitano,90,2012,D
917,917,21,CALIFORNIA,Nunes,0,2012,R
918,918,8,CALIFORNIA,Pelosi,80,2012,D
919,919,37,CALIFORNIA,Richardson,85,2012,D
920,920,46,CALIFORNIA,Rohrabacher,20,2012,R
921,921,34,CALIFORNIA,RoybalAllard,90,2012,D
922,922,40,CALIFORNIA,Royce,10,2012,R
923,923,39,CALIFORNIA,Snchez Linda,90,2012,D
924,924,47,CALIFORNIA,Sanchez Loretta,90,2012,D
925,925,29,CALIFORNIA,Schiff,85,2012,D
926,926,27,CALIFORNIA,Sherman,80,2012,D
927,927,12,CALIFORNIA,Speier,85,2012,D
928,928,13,CALIFORNIA,Stark,85,2012,D
929,929,1,CALIFORNIA,Thompson M.,85,2012,D
930,930,35,CALIFORNIA,Waters,100,2012,D
931,931,30,CALIFORNIA,Waxman,100,2012,D
932,932,6,CALIFORNIA,Woolsey,100,2012,D
933,933,6,COLORADO,Coffman,0,2012,R
934,934,1,COLORADO,DeGette,90,2012,D
935,935,4,COLORADO,Gardner,5,2012,R
936,936,5,COLORADO,Lamborn,5,2012,R
937,937,7,COLORADO,Perlmutter,70,2012,D
938,938,2,COLORADO,Polis,85,2012,D
939,939,3,COLORADO,Tipton,5,2012,R
940,940,2,CONNECTICUT,Courtney,90,2012,D
941,941,3,CONNECTICUT,DeLauro,95,2012,D
942,942,4,CONNECTICUT,Himes,80,2012,D
943,943,1,CONNECTICUT,Larson J.,95,2012,D
944,944,5,CONNECTICUT,Murphy C.,90,2012,D
945,945,1,DELAWARE,Carney,65,2012,D
946,946,24,FLORIDA,Adams,5,2012,R
947,947,9,FLORIDA,Bilirakis,0,2012,R
948,948,3,FLORIDA,Brown C.,80,2012,D
949,949,13,FLORIDA,Buchanan,5,2012,R
950,950,11,FLORIDA,Castor,70,2012,D
951,951,4,FLORIDA,Crenshaw,0,2012,R
952,952,19,FLORIDA,Deutch,90,2012,D
953,953,21,FLORIDA,DiazBalart,5,2012,R
954,954,23,FLORIDA,Hastings A.,95,2012,D
955,955,14,FLORIDA,Mack,10,2012,R
956,956,7,FLORIDA,Mica,0,2012,R
957,957,1,FLORIDA,Miller J.,10,2012,R
958,958,5,FLORIDA,Nugent,0,2012,R
959,959,15,FLORIDA,Posey,15,2012,R
960,960,25,FLORIDA,Rivera,5,2012,R
961,961,16,FLORIDA,Rooney,0,2012,R
962,962,18,FLORIDA,RosLehtinen,5,2012,R
963,963,12,FLORIDA,Ross,5,2012,R
964,964,2,FLORIDA,Southerland,5,2012,R
965,965,6,FLORIDA,Stearns,10,2012,R
966,966,20,FLORIDA,Wasserman Shultz,90,2012,D
967,967,8,FLORIDA,Webster,5,2012,R
968,968,22,FLORIDA,West A.,0,2012,R
969,969,17,FLORIDA,Wilson F.,95,2012,D
970,970,10,FLORIDA,Young C.W.,0,2012,R
971,971,12,GEORGIA,Barrow,20,2012,D
972,972,2,GEORGIA,Bishop S.,45,2012,D
973,973,10,GEORGIA,Broun,30,2012,R
974,974,11,GEORGIA,Gingrey,0,2012,R
975,975,9,GEORGIA,Graves T.,5,2012,R
976,976,4,GEORGIA,Johnson H.,95,2012,D
977,977,1,GEORGIA,Kingston,0,2012,R
978,978,5,GEORGIA,Lewis,95,2012,D
979,979,6,GEORGIA,Price T.,10,2012,R
980,980,8,GEORGIA,Scott A.,5,2012,R
981,981,13,GEORGIA,Scott D.,75,2012,D
982,982,3,GEORGIA,Westmoreland L.,10,2012,R
983,983,7,GEORGIA,Woodall,10,2012,R
984,984,1,HAWAII,Hanabusa,80,2012,D
985,985,2,HAWAII,Hirono,75,2012,D
986,986,1,IDAHO,Labrador,20,2012,R
987,987,2,IDAHO,Simpson,5,2012,R
988,988,13,ILLINOIS,Biggert,10,2012,R
989,989,12,ILLINOIS,Costello,60,2012,D
990,990,7,ILLINOIS,Davis D.,95,2012,D
991,991,10,ILLINOIS,Dold,15,2012,R
992,992,4,ILLINOIS,Gutierrez,90,2012,D
993,993,14,ILLINOIS,Hultgren,0,2012,R
994,994,15,ILLINOIS,Johnson Timothy,50,2012,R
995,995,11,ILLINOIS,Kinzinger,5,2012,R
996,996,3,ILLINOIS,Lipinski,55,2012,D
997,997,16,ILLINOIS,Manzullo,0,2012,R
998,998,5,ILLINOIS,Quigley,90,2012,D
999,999,6,ILLINOIS,Roskam,0,2012,R
1000,1000,1,ILLINOIS,Rush,95,2012,D
1001,1001,9,ILLINOIS,Schakowsky,100,2012,D
1002,1002,17,ILLINOIS,Schilling,0,2012,R
1003,1003,18,ILLINOIS,Schock,0,2012,R
1004,1004,19,ILLINOIS,Shimkus,0,2012,R
1005,1005,8,ILLINOIS,Walsh,30,2012,R
1006,1006,8,INDIANA,Bucshon,0,2012,R
1007,1007,5,INDIANA,Burton,0,2012,R
1008,1008,7,INDIANA,Carson,90,2012,D
1009,1009,2,INDIANA,Donnelly,25,2012,D
1010,1010,6,INDIANA,Pence,0,2012,R
1011,1011,4,INDIANA,Rokita,0,2012,R
1012,1012,3,INDIANA,Stutzman,5,2012,R
1013,1013,1,INDIANA,Visclosky,80,2012,D
1014,1014,9,INDIANA,Young T.,0,2012,R
1015,1015,3,IOWA,Boswell,40,2012,D
1016,1016,1,IOWA,Braley,85,2012,D
1017,1017,5,IOWA,King S.,0,2012,R
1018,1018,4,IOWA,Latham,0,2012,R
1019,1019,2,IOWA,Loebsack,70,2012,D
1020,1020,1,KANSAS,Huelskamp,35,2012,R
1021,1021,2,KANSAS,Jenkins,0,2012,R
1022,1022,4,KANSAS,Pompeo,5,2012,R
1023,1023,3,KANSAS,Yoder,0,2012,R
1024,1024,6,KENTUCKY,Chandler,40,2012,D
1025,1025,4,KENTUCKY,Davis G.,5,2012,R
1026,1026,2,KENTUCKY,Guthrie,0,2012,R
1027,1027,5,KENTUCKY,Rogers H.,0,2012,R
1028,1028,1,KENTUCKY,Whitfi eld,10,2012,R
1029,1029,3,KENTUCKY,Yarmuth,90,2012,D
1030,1030,5,LOUISIANA,Alexander R.,0,2012,R
1031,1031,7,LOUISIANA,Boustany,5,2012,R
1032,1032,6,LOUISIANA,Cassidy,10,2012,R
1033,1033,4,LOUISIANA,Fleming,10,2012,R
1034,1034,3,LOUISIANA,Landry J.,10,2012,R
1035,1035,2,LOUISIANA,Richmond,80,2012,D
1036,1036,1,LOUISIANA,Scalise,0,2012,R
1037,1037,2,MAINE,Michaud,85,2012,D
1038,1038,1,MAINE,Pingree,95,2012,D
1039,1039,6,MARYLAND,Bartlett,15,2012,R
1040,1040,7,MARYLAND,Cummings,95,2012,D
1041,1041,4,MARYLAND,Edwards,95,2012,D
1042,1042,1,MARYLAND,Harris,0,2012,R
1043,1043,5,MARYLAND,Hoyer,80,2012,D
1044,1044,2,MARYLAND,Ruppersberger,55,2012,D
1045,1045,3,MARYLAND,Sarbanes,90,2012,D
1046,1046,8,MARYLAND,Van Hollen,90,2012,D
1047,1047,8,MASSACHUSETTS,Capuano,100,2012,D
1048,1048,4,MASSACHUSETTS,Frank B.,100,2012,D
1049,1049,10,MASSACHUSETTS,Keating,85,2012,D
1050,1050,9,MASSACHUSETTS,Lynch,80,2012,D
